timestamp,player,enemy,roi_home,roi_enemy,odds,stake,match_roi
2018-10-14,Schmiedlova A. K.,Vekic D.,-0.09,-23.99,2.56,0.00,-0.00
2018-10-14,Begu I.,Putintseva Y.,-12.15,-21.96,2.1,0.00,-0.00
2018-10-14,Blinkova A.,Maria T.,-1.28,-17.19,1.9,0.00,0.000
2018-10-14,Tsurenko L.,Kasatkina D.,10.66,4.87,2.44,0.00,-0.00
2018-10-15,Makarova E.,Jabeur O.,-1.33,-3.58,2,0.00,-0.00
2018-10-15,Ferro F.,Niculescu M.,-2,-10.62,3.16,0.00,0.0000
2018-10-15,Sakkari M.,Gasparyan M.,1.29,-11.32,2.2,0.00,-0.00
2018-10-15,Khromacheva I.,Zvonareva V.,-4.01,-9.80,2.93,0.00,-0.00
2018-10-15,Suarez Navarro C.,Pliskova Kr.,13.58,-17.23,1.47,30.81,14.4807
2018-10-15,Mertens E.,Konta J.,9.15,-4.02,2.18,0,-0
2018-10-15,Petkovic A.,Van Uytvanck A.,-0.99,-5.25,2.05,4.26,4.4730
2018-10-15,Kalinskaya A.,Mladenovic K.,-7,-18.25,2.86,0,-0
2018-10-15,Vikhlyantseva N.,Cornet A.,0.73,-3.29,1.85,4.02,-4.02
2018-10-15,Muguruza G.,Voegele S.,7.11,5.26,1.18,1.85,0.3330
2018-10-15,Rus A.,Bencic B.,-5.09,-6.42,3.25,0.00,-0.00
2018-10-15,Larsson J.,Siniakova K.,3.26,-4.49,3.02,0,-0
2018-10-15,Flipkens K.,Minella M.,1.53,-14.12,1.47,0.00,0.0000
2018-10-15,Kuzmova V.,Goerges J.,2.77,-21.15,4.01,0,-0
2018-10-15,Babos T.,Bouchard E.,-9.44,-18.52,1.59,0.00,-0.00
2018-10-15,Saville D.,Diatchenko V.,2.90,-1.38,1.3,0.00,0.000
2018-10-15,Yastremska D.,Lepchenko V.,4.41,-11.88,1.53,0.00,0.0000
2018-10-16,Stephens S.,Jabeur O.,18.76,-3.20,1.72,0.00,-0.00
2018-10-16,Parmentier P.,Lapko V.,12.25,-1.28,2.15,0.00,-0.00
2018-10-16,Kontaveit A.,Mladenovic K.,-0.82,-18.25,1.48,34.86,16.7328
2018-10-16,Ferro F.,Vekic D.,-2,-23.48,4.54,0.00,-0.00
2018-10-16,Pliskova Ka.,Zvonareva V.,6.07,-9.17,1.27,0.00,-0.00
2018-10-16,Sevastova A.,Putintseva Y.,11.46,-21.23,1.33,0.00,0.0000
2018-10-16,Pavlyuchenkova A.,Grammatikopoulou V.,4.41,1.71,1.09,0.00,0.0000
2018-10-16,Flipkens K.,Bencic B.,1.53,-5.95,2.69,0.00,-0.00
2018-10-16,Jakupovic D.,Gasparyan M.,-1.79,-11.32,3.43,0.00,-0.00
2018-10-16,Suarez Navarro C.,Bouchard E.,13.58,-18.17,1.43,0.00,-0.00
2018-10-16,Sasnovich A.,Bertens K.,15.39,-10.90,2.68,0,0.00
2018-10-16,Blinkova A.,Goerges J.,-0.38,-21.15,3.54,0.00,-0.00
2018-10-16,Saville D.,Konta J.,2.90,-4.02,2.61,0,-0
2018-10-16,Kasatkina D.,Cornet A.,5.43,-3.29,1.3,8.72,2.616
2018-10-16,Muguruza G.,Yastremska D.,7.11,4.41,1.25,0.00,-0.00
2018-10-16,Petkovic A.,Siniakova K.,-0.99,-4.49,2.04,0,0.00
2018-10-17,Kontaveit A.,Jabeur O.,-0.82,-2.40,1.45,0.00,-0.00
2018-10-17,Sevastova A.,Zvonareva V.,11.46,-8.76,1.5,0.00,0.000
2018-10-17,Lapko V.,Bencic B.,-1.28,-5.61,2.24,0.00,-0.00
2018-10-17,Yastremska D.,Gasparyan M.,4.94,-10.65,1.74,0.00,0.0000
2018-10-17,Sasnovich A.,Konta J.,15.39,-3.34,2.24,0,-0
2018-10-17,Kasatkina D.,Pavlyuchenkova A.,5.43,4.41,2.11,0.00,0.0000
2018-10-17,Goerges J.,Vekic D.,-20.90,-23.48,1.47,2.58,1.2126
2018-10-18,Sousa P.,Harris L.,1.08,-0.41,1.44,0.00,0.0000
2018-10-18,Sevastova A.,Jabeur O.,11.79,-1.28,1.72,13.07,-13.07
2018-10-18,Scholtz N.,Sousa J.,-2,-4.29,9.83,0.00,-0.00
2018-10-18,Kasatkina D.,Konta J.,5.73,-2.84,1.6,0.00,0.000
2018-10-18,Bouchard E.,Goerges J.,-15.01,-20.60,2.75,0.00,-0.00
2018-10-18,Yastremska D.,Bencic B.,7.89,-5.15,1.65,13.04,-13.04
2018-10-19,Kasatkina D.,Jabeur O.,6.84,0.50,1.4,0.00,0.000
2018-10-19,Bencic B.,Goerges J.,-4.49,-20.13,2.49,15.64,-15.64
2018-10-25,Klizan M.,Zgirovsky A.,1.60,0,1.01,0.00,0.0000
2018-10-25,Gerasimov E.,Gombos N.,2.65,-1.69,1.69,0.00,0.0000
2018-10-26,Gerasimov E.,Klizan M.,2.65,1.60,3.35,0.00,-0.00
2018-10-27,Sousa J.,Sandgren T.,7.20,5.95,1.69,0.00,0.0000
2018-10-28,Khachanov K.,Krajinovic F.,2.58,-5.06,1.32,7.64,2.4448
2018-10-28,Gojowczyk P.,Dzumhur D.,1.49,-5.04,1.63,0.00,-0.00
2018-10-28,Haase R.,Kohlschreiber P.,12.02,-19.47,2.36,0,-0
2018-10-28,Bautista-Agut R.,Johnson S.,17.69,0.02,1.37,17.67,6.5379
2018-10-28,Humbert U.,Mannarino A.,0,-20.66,2.07,0.00,-0.00
2018-10-28,Sousa J.,Cecchinato M.,7.20,-1.15,1.39,0.00,0.0000
2018-10-28,Lopez F.,De Minaur A.,4.74,1.22,2.38,0.00,0.0000
2018-10-28,Shapovalov D.,Gasquet R.,17.71,-21.11,2.44,0.00,-0.00
2018-10-28,Tiafoe F.,Mahut N.,0.43,-10.86,1.69,0.00,0.0000
2018-10-29,Chardy J.,Verdasco F.,10.37,-25.03,2.19,70.80,-70.80
2018-10-29,Medvedev D.,Carreno-Busta P.,-1.96,-3.48,1.31,0,0.00
2018-10-29,Kukushkin M.,Herbert P.,-2.33,-8.86,2.12,0.00,0.0000
2018-10-29,Fucsovics M.,Paire B.,-3.64,-18.72,2.16,0.00,0.0000
2018-10-29,Tsitsipas S.,Dzumhur D.,10.13,-5.04,1.31,15.17,-15.17
2018-10-29,Pouille L.,Simon G.,6.77,-16.17,2.33,0,-0
2018-10-29,Raonic M.,Tsonga J-W.,-5.54,-8.21,1.7,2.67,1.869
2018-10-29,Sousa J.,Djokovic N.,7.89,6.82,15.17,0,-0
2018-10-29,Cilic M.,Kohlschreiber P.,-5.66,-19.47,1.37,0,0.00
2018-10-30,Nishikori K.,Mannarino A.,16.25,-19.90,1.15,0.00,0.0000
2018-10-30,Isner J.,Kukushkin M.,26.83,-2.33,1.39,58.32,22.7448
2018-10-30,Tiafoe F.,Zverev A.,1.12,-3.12,3.8,0,-0
2018-10-30,Bautista-Agut R.,Dimitrov G.,18.06,-9.79,1.74,0,-0
2018-10-30,Sock J.,Gasquet R.,2.93,-20.55,3.52,70.44,177.5088
2018-10-30,Basilashvili N.,Anderson K.,-1.33,-10.01,2.79,0,-0
2018-10-30,Jaziri M.,Verdasco F.,-1.95,-25.03,3.33,0.00,0.0000
2018-10-30,Schwartzman D.,Lopez F.,8.96,6.12,1.55,2.84,1.5620
2018-10-30,Thiem D.,Simon G.,-10.03,-16.17,1.55,0.00,0.0000
2018-10-30,Coric B.,Medvedev D.,6.48,-1.96,1.85,16.88,14.3480
2018-10-31,Cilic M.,Dimitrov G.,-5.29,-9.79,1.46,4.50,2.0700
2018-10-31,Isner J.,Khachanov K.,26.83,2.90,2.58,0,-0
2018-10-31,Schwartzman D.,Zverev A.,8.96,-3.12,3.81,12.08,-12.08
2018-10-31,Sock J.,Jaziri M.,2.93,-1.95,1.37,4.88,1.8056
2018-10-31,Coric B.,Thiem D.,6.48,-10.03,2.05,0,-0
2018-10-31,Federer R.,Fognini F.,-4.04,-21.32,1.14,17.28,2.4192
2018-10-31,Nishikori K.,Anderson K.,16.25,-10.01,1.72,0,0.00
2018-11-01,Khachanov K.,Zverev A.,2.90,-2.85,2.81,0,0.00
2018-11-01,Sock J.,Thiem D.,5.45,-9.48,3.53,0,-0
2018-11-01,Djokovic N.,Cilic M.,6.84,-5.29,1.16,109.17,17.4672
2018-11-01,Nishikori K.,Federer R.,16.40,-4.04,2.79,0.00,-0.00
2018-11-02,Khachanov K.,Thiem D.,3.42,-8.69,1.92,0.00,0.0000
2018-11-02,Djokovic N.,Federer R.,6.84,-3.90,1.39,75.18,29.3202
2018-11-03,Djokovic N.,Khachanov K.,7.00,5.23,1.18,1.77,-1.77
2018-11-22,Coric B.,Chardy J.,6.06,0,1.28,0,0.00
2018-11-22,Tsonga J-W.,Cilic M.,-1.04,-2.55,4.07,0,-0
2018-12-28,Bouzkova M.,Kostyuk M.,1.43,-1,1.88,0.00,0.0000
2018-12-28,Petkovic A.,Hradecka L.,1.10,-17.40,1.24,18.50,4.4400
2018-12-28,Yastremska D.,Lepchenko V.,7.63,-13.88,1.34,21.51,7.3134
2018-12-28,Krunic A.,McHale C.,9.77,-6.59,1.45,0.00,-0.00
2018-12-28,Potapova A.,Gibbs N.,-1.5,-11.75,1.56,0.00,0.0000
2018-12-28,Hives Z.,Wickmayer Y.,-1,-29.90,1.98,0.00,0.0000
2018-12-28,Bains N.,Golubic V.,2.35,-4.00,4.12,0.00,-0.00
2018-12-28,Aiava D.,Minella M.,2.67,-15.12,2.31,0.00,0.0000
2018-12-28,Kiick A.,Baindl K.,0.18,-3.54,2.2,0.00,-0.00
2018-12-28,Dart H.,Dolehide C.,-0.90,-4.92,2.76,0.00,0.0000
2018-12-29,Bonaventure Y.,Haddad Maia B.,2.66,-4.76,2.59,0.00,-0.00
2018-12-29,Cepelova J.,Han X.Y.,0.29,-4.50,1.45,0.00,0.0000
2018-12-29,Muchova K.,Potapova A.,2.26,-1.5,1.58,0.00,-0.00
2018-12-29,Petkovic A.,Dart H.,1.10,-0.90,1.28,0.00,-0.00
2018-12-29,Routliffe E.,Panova A.,-2,-3.60,3.77,0.00,-0.00
2018-12-29,Juvan K.,Haddad Maia B.,0,-4.76,2.13,0.00,-0.00
2018-12-29,Teichmann J. B.,Soler-Espinosa S.,1.31,-15.62,1.58,0.00,-0.00
2018-12-29,Sharma A.,Lao D.,0,-3.67,2.25,0.00,-0.00
2018-12-29,Bouzkova M.,Golubic V.,1.43,-4.00,2.16,0.00,0.0000
2018-12-29,Aiava D.,McHale C.,2.67,-6.59,2.43,0.00,0.0000
2018-12-29,Swiatek I.,Liu C.,0,-4.04,1.49,0.00,0.0000
2018-12-29,Perez E.,Siegemund L.,-3,-13.07,2.18,0.00,-0.00
2018-12-29,Schoofs B.,Ivanov V.,5.37,-0.20,1.1,0.00,0.000
2018-12-30,Schoofs B.,Haddad Maia B.,5.37,-4.76,2.44,0.00,0.0000
2018-12-30,Cepelova J.,Loeb J.,0.29,-1.73,1.41,0.00,0.0000
2018-12-30,Pliskova Ka.,Putintseva Y.,5.07,-22.23,1.18,54.60,9.8280
2018-12-30,Kasatkina D.,Birrell K.,7.84,1.36,1.12,0.00,-0.00
2018-12-30,Tsurenko L.,Buzarnescu M.,9.66,2.31,1.87,0.00,0.0000
2018-12-30,Puig M.,Mattek-Sands B.,-1.48,-12.91,1.37,0.00,0.0000
2018-12-30,Arruabarrena L.,Davis L.,12.34,9.82,2.55,0.00,-0.00
2018-12-30,Aiava D.,Mladenovic K.,3.98,-18.83,2.1,0.00,0.000
2018-12-30,Panova A.,Soler-Espinosa S.,-3.60,-15.62,2.34,12.02,-12.02
2018-12-30,Kuzmova V.,Zidansek T.,1.77,-1.4,1.63,0.00,0.0000
2018-12-30,Muhammad A.,Lao D.,0.65,-3.67,2.69,0.00,-0.00
2018-12-30,Mertens E.,Bertens K.,8.15,-11.90,1.82,40.10,-40.10
2018-12-30,Rybarikova M.,Vekic D.,-9.05,-24.28,2.48,0,-0
2018-12-30,Dart H.,Hon P.,0.86,-2.92,1.53,0.00,0.0000
2018-12-30,Suarez Navarro C.,Kontaveit A.,13.05,-1.34,2.03,14.39,-14.39
2018-12-30,Bouzkova M.,Stosur S.,2.31,-13.26,1.6,0.00,0.000
2018-12-30,Andreescu B.,Siegemund L.,-3,-13.07,1.55,0.00,0.0000
2018-12-31,Kenin S.,Martic P.,7.23,3.69,2.02,0.00,0.0000
2018-12-31,Stephens S.,Konta J.,17.76,-3.18,1.74,0.00,-0.00
2018-12-31,Townsend T.,Strycova B.,-4.79,-34.06,3.49,0.00,-0.00
2018-12-31,Hsieh S-W.,Hercog P.,0.68,-14.14,1.55,0.00,0.0000
2018-12-31,Soler-Espinosa S.,Barthel M.,-14.30,-21.35,2.69,0.00,-0.00
2018-12-31,Sevastova A.,Saville D.,11.29,2.20,1.45,0.00,0.0000
2018-12-31,Larsson J.,Goerges J.,2.26,-19.12,4.71,42.76,-42.76
2018-12-31,Sasnovich A.,Potapova A.,16.07,0.39,1.65,0.00,0.0000
2018-12-31,Williams V.,Azarenka V.,10.57,1.95,2.31,0.00,0.0000
2018-12-31,Andreescu B.,Babos T.,-2.79,-10.44,1.7,0,0.0
2018-12-31,Osaka N.,Aiava D.,9.15,5.41,1.16,0.00,0.0000
2018-12-31,Tsurenko L.,Birrell K.,9.66,1.36,1.2,0.00,0.000
2018-12-31,Sorribes Tormo S.,Flipkens K.,3.94,1.00,2.61,0.00,0.0000
2019-01-01,Sevastova A.,Dart H.,11.29,3.93,1.15,7.36,1.1040
2019-01-01,Siegemund L.,Wozniacki C.,-13.42,-16.87,3.28,0.00,-0.00
2019-01-01,Kvitova P.,Kontaveit A.,2.47,-0.56,1.87,3.03,-3.03
2019-01-01,Hsieh S-W.,Puig M.,0.68,-1.11,2.13,0,0.00
2019-01-01,Bertens K.,Vekic D.,-10.92,-23.74,1.63,0.00,-0.00
2019-01-01,Pliskova Ka.,Bouzkova M.,5.25,4.07,1.22,0.00,0.0000
2019-01-01,Schoofs B.,Bouchard E.,6.91,-15.49,3.67,0.00,-0.00
2019-01-01,Konta J.,Tomljanovic A.,-3.18,-5.25,1.38,2.07,-2.07
2019-01-01,Goerges J.,Barthel M.,-19.12,-21.35,1.3,0.00,0.000
2019-01-01,Sasnovich A.,Svitolina E.,16.07,10.06,3.56,0,0.00
2019-01-01,Kenin S.,Kuzmova V.,7.23,2.40,1.82,4.83,-4.83
2019-01-02,Anisimova A.,Strycova B.,2.74,-33.75,1.75,0.00,0.0000
2019-01-02,Sevastova A.,Osaka N.,11.74,9.31,1.96,2.43,-2.43
2019-01-02,Williams V.,Davis L.,11.88,10.33,1.28,3.10,0.8680
2019-01-02,Andreescu B.,Wozniacki C.,-1.54,-16.87,4.22,0.00,0.0000
2019-01-02,Tsurenko L.,Kontaveit A.,10.73,-0.56,2.26,0.00,0.0000
2019-01-03,Bouchard E.,Goerges J.,-15.21,-18.63,3.13,0,-0
2019-01-03,Sasnovich A.,Vekic D.,19.28,-22.48,2.08,0.00,-0.00
2019-01-03,Williams V.,Andreescu B.,11.88,-1.54,1.59,0.00,-0.00
2019-01-03,Pliskova Ka.,Tomljanovic A.,5.47,-1.86,1.35,0.00,0.0000
2019-01-03,Sorribes Tormo S.,Hsieh S-W.,6.86,2.36,3.53,0.00,-0.00
2019-01-04,Krunic A.,Hon P.,8.77,-3.92,1.54,0.00,-0.00
2019-01-04,Tsurenko L.,Osaka N.,11.99,10.17,2.96,0,0.00
2019-01-04,Kuzmova V.,Goerges J.,4.69,-18.63,3.29,0,-0
2019-01-04,Pliskova Ka.,Vekic D.,5.47,-22.48,1.67,27.95,18.7265
2019-01-04,Voegele S.,Alexandrova E.,3.26,-3.28,2.33,0.00,-0.00
2019-01-05,Bai A.,Rogowska O.,0,-5.80,3.85,0.00,0.0000
2019-01-05,Aiava D.,Putintseva Y.,5.51,-23.23,2.35,0.00,-0.00
2019-01-05,Bozovic A.,Pera B.,0,-3.99,12.17,0.00,-0.00
2019-01-05,Myers A.,Maria T.,-1,-18.19,6.8,0.00,-0.00
2019-01-05,Ramialison I.,Baindl K.,0,-2.90,4.69,0.00,-0.00
2019-01-05,Santamaria S.,Wallace I.,2.66,-1.37,3.39,0.00,-0.00
2019-01-05,Hozumi E.,Siniakova K.,-0.86,-6.10,10.42,0.00,-0.00
2019-01-05,Minnen G.,Boulter K.,-1,-3,2.87,0,0.00
2019-01-05,Diyas Z.,Strycova B.,-3.77,-34.75,5.8,0,0.0
2019-01-05,Woolcock B.,Brengle M.,-1.27,-17.74,5.68,0.00,-0.00
2019-01-05,Panova A.,Siegemund L.,-4.34,-14.42,2.77,0.00,-0.00
2019-01-05,Birrell K.,Hon P.,5.79,-3.92,1.94,0.00,-0.00
2019-01-05,Sasnovich A.,Zidansek T.,18.28,-2.4,1.44,0.00,0.0000
2019-01-05,Collins D. R.,Inglis M.,2.17,-2,1.07,0.00,0.0000
2019-01-05,Puig M.,Mattek-Sands B.,-2.11,-13.91,1.26,11.80,3.0680
2019-01-05,Linette M.,Mendez S.,1.19,0,1.09,0.00,0.0000
2019-01-05,Arruabarrena L.,Mcphee K.,11.34,0,1.42,0.00,-0.00
2019-01-05,Sorribes Tormo S.,Ferro F.,5.86,-0.84,1.45,0.00,-0.00
2019-01-05,da Silva Fick G.,Blinkova A.,0,-1.38,9.64,0.00,-0.00
2019-01-05,Andreescu B.,Goerges J.,3.05,-18.26,2.95,0.00,-0.00
2019-01-05,Tsurenko L.,Pliskova Ka.,11.99,5.82,2.34,6.17,-6.17
2019-01-06,Schmiedlova A. K.,Rodina E.,-1.09,-8.08,2.18,0.00,0.0000
2019-01-06,Giorgi C.,Tomljanovic A.,2.49,-2.86,1.86,0.00,0.0000
2019-01-06,Pera B.,Bertens K.,-3.99,-11.92,4.3,0.00,-0.00
2019-01-06,Saville D.,Putintseva Y.,1.20,-23.23,2.07,0.00,-0.00
2019-01-06,Sevastova A.,Bacsinszky T.,10.89,-0.82,1.29,0.00,-0.00
2019-01-06,Cibulkova D.,Stosur S.,-1.20,-14.26,1.37,0,-0
2019-01-06,Suarez Navarro C.,Muguruza G.,12.05,6.29,2.91,0,-0
2019-01-07,Zhang S.,Blinkova A.,0.04,-1.33,1.6,0.00,-0.00
2019-01-07,Kuzmova V.,Babos T.,3.69,-11.44,1.69,0.00,0.0000
2019-01-07,Parmentier P.,Perez E.,11.25,-4,1.54,0.00,0.0000
2019-01-07,Sabalenka A.,Kvitova P.,9.51,1.71,1.6,0.00,-0.00
2019-01-07,Hon P.,Maria T.,-1.67,-18.09,2.21,0.00,0.0000
2019-01-07,Stephens S.,Alexandrova E.,16.76,-2.69,1.5,0.00,0.000
2019-01-07,Barty A.,Ostapenko J.,3.19,-7.22,1.2,10.41,2.082
2019-01-07,Minnen G.,Baindl K.,0.87,-2.72,2.31,0.00,0.0000
2019-01-07,Yastremska D.,Siegemund L.,7.97,-14.01,1.78,0.00,0.0000
2019-01-07,Pavlyuchenkova A.,Lapko V.,3.50,-1.57,1.42,0.00,-0.00
2019-01-07,Sasnovich A.,Kasatkina D.,18.72,6.84,1.77,0,0.00
2019-01-07,Watson H.,Begu I.,-2.40,-13.15,1.59,0.00,-0.00
2019-01-07,Kerber A.,Giorgi C.,8.60,2.49,1.43,18.33,7.8819
2019-01-07,Jabeur O.,Bogdan A.,0.63,-5.02,1.35,0.00,0.0000
2019-01-08,Schmiedlova A. K.,Van Uytvanck A.,0.09,-6.25,2.49,6.34,9.4466
2019-01-08,Kuzmova V.,Flipkens K.,3.69,1.82,1.51,0.00,-0.00
2019-01-08,Bai A.,Cornet A.,2.85,-3.34,4.92,0.00,-0.00
2019-01-08,Yastremska D.,Lapko V.,7.97,-1.57,1.43,0.00,0.0000
2019-01-08,Bacsinszky T.,Stosur S.,1.78,-12.17,1.64,13.95,8.9280
2019-01-08,Flipkens K.,Jakupovic D.,1.82,-1.87,1.55,0.00,0.0000
2019-01-08,Buzarnescu M.,Bencic B.,1.31,-4.22,2.27,5.53,-5.53
2019-01-08,Blinkova A.,Begu I.,-1.33,-13.15,1.65,0.00,-0.00
2019-01-08,Mertens E.,Siniakova K.,7.15,-6.06,1.23,0.00,0.0000
2019-01-08,Halep S.,Barty A.,17.24,3.19,2.14,28.10,-28.10
2019-01-08,Van Uytvanck A.,Brengle M.,-6.25,-17.61,1.68,0,0.00
2019-01-08,Kontaveit A.,Puig M.,-0.64,-1.85,2.66,0,0.00
2019-01-08,Larsson J.,Hives Z.,1.26,-0.02,2,0.00,-0.00
2019-01-08,Sasnovich A.,Hon P.,18.72,-1.67,1.23,0.00,0.0000
2019-01-08,Kenin S.,Garcia C.,7.25,4.33,2.35,2.92,3.9420
2019-01-08,Parmentier P.,Cornet A.,11.25,-3.34,2.65,0,-0
2019-01-08,Stephens S.,Putintseva Y.,16.76,-21.91,1.69,38.67,-38.67
2019-01-09,Kenin S.,Flipkens K.,7.25,1.82,1.53,0.00,0.0000
2019-01-09,Sasnovich A.,Bacsinszky T.,19.49,1.78,1.47,0.00,0.0000
2019-01-09,Minnen G.,Cornet A.,2.18,-3.34,3.33,0.00,-0.00
2019-01-09,Mertens E.,Barty A.,7.15,3.39,2.63,0.00,-0.00
2019-01-09,Bertens K.,Putintseva Y.,-11.71,-21.91,1.5,10.20,5.100
2019-01-09,Yastremska D.,Bencic B.,8.75,-4.22,1.69,0.00,-0.00
2019-01-09,Kerber A.,Kvitova P.,9.03,3.04,1.68,11.98,-11.98
2019-01-09,Schmiedlova A. K.,Begu I.,0.09,-11.79,1.84,0.00,0.0000
2019-01-10,Barty A.,Bertens K.,4.10,-11.71,1.53,15.81,8.3793
2019-01-10,Schmiedlova A. K.,Bencic B.,1.58,-3.59,3.58,0,0.00
2019-01-10,Kenin S.,Cornet A.,8.60,-3.16,1.93,0.00,0.0000
2019-01-10,Sasnovich A.,Kvitova P.,19.72,3.38,2.7,0.00,-0.00
2019-01-11,Kenin S.,Schmiedlova A. K.,9.13,2.42,1.43,0.00,0.0000
2019-01-16,Giorgi C.,Swiatek I.,2.35,-0.51,1.32,0.00,0.0000
2019-01-16,Krunic A.,Wang Q.,7.77,-13.02,3.99,0.00,-0.00
2019-01-16,Pliskova Ka.,Brengle M.,7.11,-18.61,1.09,25.72,2.3148
2019-01-16,Sevastova A.,Andreescu B.,9.89,2.96,1.39,0.00,0.0000
2019-01-16,Svitolina E.,Kuzmova V.,9.06,3.38,1.16,0.00,0.0000
2019-01-16,Nishikori K.,Karlovic I.,16.12,-2.28,1.17,36.80,6.2560
2019-01-16,Kvitova P.,Begu I.,5.89,-11.55,1.11,52.32,5.7552
2019-01-16,Cuevas P.,Dimitrov G.,-2.99,-9.69,6.16,0.00,-0.00
2019-01-16,Kerber A.,Haddad Maia B.,8.03,-5.07,1.1,0.00,0.000
2019-01-16,Ebden M.,Nadal R.,-8.42,-11.09,10.19,0,-0
2019-01-16,Peterson R.,Sharapova M.,-5.09,-10.36,4.64,0.00,-0.00
2019-01-17,Tsitsipas S.,Basilashvili N.,9.13,-2.33,1.35,0.00,0.0000
2019-01-17,Barty A.,Sakkari M.,4.13,-0.71,1.21,0.00,0.0000
2019-01-17,Schwartzman D.,Berdych T.,8.51,-9.13,4.07,0.00,-0.00
2019-01-17,Mertens E.,Gasparyan M.,6.38,-11.33,1.26,0.00,0.0000
2019-01-17,Hsieh S-W.,Siegemund L.,1.23,-15.01,1.4,0.00,0.000
2019-01-17,Wawrinka S.,Raonic M.,8.89,-4.84,3.64,13.73,-13.73
2019-01-17,Sousa J.,Kohlschreiber P.,7.28,-19.88,2.97,27.16,53.5052
2019-01-17,Potapova A.,Keys M.,-0.61,-7.68,4.08,0.00,-0.00
2019-01-17,Ivashka I.,Carreno-Busta P.,-0.21,-4.48,2.29,0.00,-0.00
2019-01-17,Coric B.,Fucsovics M.,6.33,-2.48,1.29,0.00,0.0000
2019-01-17,Bacsinszky T.,Vikhlyantseva N.,1.42,0.03,1.47,0.00,0.0000
2019-01-17,Mayer L.,Fognini F.,-15.65,-22.32,2.42,0,-0
2019-01-17,Zhang S.,Pliskova Kr.,-0.96,-17.59,1.49,0.00,0.0000
2019-01-17,Chung H.,Herbert P.,3.11,-9.86,1.65,0.00,-0.00
2019-01-17,Osaka N.,Zidansek T.,9.17,-3.4,1.09,0.00,0.0000
2019-01-17,Fabbiano T.,Dimitrov G.,-4.81,-9.69,8.96,0.00,-0.00
2019-01-17,Tiafoe F.,Seppi A.,0.12,-4.39,2.04,0.00,0.0000
2019-01-17,Copil M.,Goffin D.,10.98,-1.60,4.42,0.00,-0.00
2019-01-17,Bolt A.,Simon G.,-2.69,-16.56,5.88,0.00,0.0000
2019-01-17,Pouille L.,Marterer M.,5.77,-0.01,1.73,0.00,0.0000
2019-01-17,Williams V.,Cornet A.,11.16,-3.82,1.6,59.92,35.952
2019-01-17,Shapovalov D.,Daniel T.,16.71,10.24,1.15,0.00,0.0000
2019-01-17,Halep S.,Kenin S.,16.24,10.49,1.44,0.00,0.0000
2019-01-17,Bautista-Agut R.,Khachanov K.,17.06,10.08,2.62,0,0.00
2019-01-17,Medvedev D.,Harrison R.,-2.65,-5.55,1.19,2.90,0.5510
2019-01-17,De Minaur A.,Nadal R.,0.22,-11.09,6.97,0,-0
2019-01-17,Suarez Navarro C.,Yastremska D.,11.05,8.18,2.43,0.00,-0.00
2019-01-17,Chardy J.,Zverev A.,9.37,-3.58,6.63,12.95,-12.95
2019-01-17,Cilic M.,Verdasco F.,-5.83,-25.36,1.3,39.06,11.718
2019-01-17,Williams S.,Bouchard E.,-2.52,-16.21,1.14,13.69,1.9166
2019-01-17,Djokovic N.,Tsonga J-W.,6.39,-9.21,1.07,140.40,9.8280
2019-01-17,Muguruza G.,Konta J.,6.70,-3.09,1.48,0,0.00
2019-01-18,Osaka N.,Hsieh S-W.,9.17,1.23,1.22,0.00,0.0000
2019-01-18,Svitolina E.,Zhang S.,9.22,-0.96,1.21,0.00,0.0000
2019-01-18,Goffin D.,Medvedev D.,-1.60,-2.65,2.37,0.00,-0.00
2019-01-18,Nishikori K.,Sousa J.,16.29,7.28,1.15,0.00,0.0000
2019-01-18,Sabalenka A.,Anisimova A.,8.51,3.49,1.4,0.00,-0.00
2019-01-18,Carreno-Busta P.,Fognini F.,-4.48,-22.32,2.09,53.52,58.3368
2019-01-18,Sasnovich A.,Pavlyuchenkova A.,19.19,2.50,1.86,0.00,-0.00
2019-01-18,Raonic M.,Herbert P.,-4.84,-9.86,1.17,0.00,0.0000
2019-01-18,Sharapova M.,Wozniacki C.,-10.16,-17.53,2.28,7.37,9.4336
2019-01-18,Stephens S.,Martic P.,16.26,2.69,1.35,0.00,0.0000
2019-01-18,Shapovalov D.,Djokovic N.,16.71,6.39,11.57,0.00,-0.00
2019-01-18,Coric B.,Krajinovic F.,6.33,-6.06,1.16,0.00,0.0000
2019-01-18,Kvitova P.,Bencic B.,6.00,-3.40,1.27,9.40,2.5380
2019-01-18,Garcia C.,Collins D. R.,3.33,1.24,1.37,0.00,-0.00
2019-01-18,Pouille L.,Popyrin Al.,5.77,0,1.48,0.00,0.0000
2019-01-18,Kerber A.,Birrell K.,8.13,4.79,1.06,0.00,0.0000
2019-01-19,Kvitova P.,Anisimova A.,6.00,3.49,1.57,0,0.00
2019-01-19,Sevastova A.,Wang Q.,10.28,-12.76,1.83,23.04,19.1232
2019-01-19,Tiafoe F.,Dimitrov G.,1.16,-9.49,3.02,0,0.00
2019-01-19,Yastremska D.,Williams S.,8.75,-2.38,6.45,0.00,-0.00
2019-01-19,Berdych T.,Nadal R.,-8.88,-10.92,5.26,0,-0
2019-01-19,Mertens E.,Keys M.,6.64,-7.43,2.29,0.00,-0.00
